# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon May 21 15:52:05 2018
#
# CONSTRAINT:  where (pl_orbsmax <= 0.2
# CONSTRAINT:  )
# CONSTRAINT:  order by pl_orbsmax desc
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_facility:    Discovery Facility
#
loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
3543,WASP-10,b,Transit,1,3.09276160,0.00001120,-0.00001120,0,0.037810,0.000670,-0.000470,0,,,,,88.490,0.220,-0.170,0,3.15000,0.13000,-0.11000,0,Mass,1.080,0.020,-0.020,0,4.14000,0.27000,-0.27000,0,0,0,0,0,23h15m58.30s,348.992912,+31d27m46.3s,31.462852,90.00,20.00,-20.00,0,12.700,,0,V (Johnson),,,,4675.00,100.00,,0,0.75,0.04,,0,0.70,0.01,,0,2014-05-14,SuperWASP
3630,WASP-57,b,Transit,1,2.83891856,0.00000081,-0.00000081,0,0.037690,0.000970,-0.000970,0,,,,,86.050,0.280,-0.280,0,0.64400,0.06200,-0.06200,0,Mass,1.050,0.053,-0.053,0,0.69300,0.09600,-0.09600,0,0,0,0,0,14h55m16.82s,223.820104,-02d03m27.6s,-2.057665,455.00,80.00,-80.00,0,13.040,0.250,0,V (Johnson),,,,5600.00,100.00,-100.00,0,0.89,0.07,-0.07,0,0.93,0.03,-0.03,0,2015-10-15,SuperWASP
3674,WASP-98,b,Transit,1,2.96264036,0.00000043,-0.00000043,0,0.037620,0.001000,-0.001000,0,,,,,86.380,0.070,-0.070,0,0.92200,0.08000,-0.08000,0,Mass,1.144,0.034,-0.034,0,0.76400,0.06200,-0.06200,0,0,0,0,0,03h53m42.91s,58.428794,-34d19m41.5s,-34.328194,,,,,,,,,,,,5473.00,121.00,-121.00,0,0.81,0.06,-0.06,0,0.74,0.02,-0.02,0,2016-08-04,SuperWASP
3592,WASP-23,b,Transit,1,2.94442560,0.00000110,-0.00000130,0,0.037600,0.001600,-0.002400,0,0.062000,,,1,88.390,0.790,-0.450,0,0.88400,0.08800,-0.09900,0,Mass,0.962,0.047,-0.056,0,,,,,0,0,0,0,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826,,,,,,,,,,,,5150.00,100.00,,0,0.78,0.13,,0,0.77,0.05,,0,2014-05-14,SuperWASP
3680,Wolf 1061,b,Radial Velocity,3,4.88690000,0.00050000,-0.00050000,0,0.037500,0.001200,-0.001300,0,0.150000,0.130000,-0.100000,0,,,,,0.00601,0.00082,-0.00079,0,Msini,,,,,,,,,0,0,0,0,16h30m18.06s,247.575241,-12d39m45.3s,-12.662594,4.30,0.01,-0.01,0,10.030,,0,V (Johnson),8.612,,0,3342.00,49.00,-49.00,0,0.29,,,0,0.31,0.03,-0.03,0,2017-03-30,La Silla Observatory
3650,WASP-75,b,Transit,1,2.48419300,0.00000300,-0.00000300,0,0.037500,0.000700,-0.000800,0,0.000000,,,0,82.000,0.300,-0.200,0,1.07000,0.05000,-0.05000,0,Mass,1.270,0.048,-0.048,0,0.69000,0.08000,-0.07000,0,0,0,1,0,22h49m32.57s,342.385707,-10d40m32.0s,-10.675560,260.00,70.00,-70.00,0,11.450,0.010,0,V (Johnson),,,,6100.00,100.00,-100.00,0,1.14,0.07,-0.07,0,1.26,0.04,-0.04,0,2014-05-14,SuperWASP
232,HATS-16,b,Transit,1,2.68650200,0.00001100,-0.00001100,0,0.037440,0.000450,-0.000450,0,0.000000,,,1,83.530,1.370,-0.860,0,3.27000,0.19000,-0.19000,0,Mass,1.300,0.150,-0.150,0,1.86000,0.94000,-0.48000,0,0,0,0,0,23h54m14.09s,358.558710,-30d00m46.8s,-30.012999,774.00,74.00,-74.00,0,13.834,0.020,0,V (Johnson),,,,5738.00,79.00,-79.00,0,0.97,0.04,-0.04,0,1.24,0.10,-0.13,0,2016-06-23,HATSouth
3492,POTS-1,b,Transit,1,3.16062960,0.00000157,-0.00000157,0,0.037340,0.000900,-0.000900,0,,,,,88.060,0.470,-0.340,0,2.31000,0.77000,-0.77000,0,Mass,0.941,0.036,-0.047,0,,,,,0,0,0,0,13h34m26.13s,203.608877,-66d34m52.0s,-66.581116,1200.00,600.00,-600.00,0,17.940,0.030,0,V (Johnson),,,,4400.00,200.00,-200.00,0,0.69,0.05,-0.05,0,0.59,0.02,-0.03,0,2014-05-14,La Silla Observatory
248,HATS-33,b,Transit,1,2.54955510,0.00000610,-0.00000610,0,0.037270,0.000370,-0.000370,0,0.080000,,,1,87.620,0.920,-0.920,0,1.19200,0.05300,-0.05300,0,Mass,1.230,0.112,-0.081,0,0.79000,0.19000,-0.19000,0,0,0,0,0,19h38m32.07s,294.633636,-55d19m48.4s,-55.330105,255.00,12.00,-12.00,0,11.911,0.070,0,V (Johnson),,,,5659.00,85.00,-85.00,0,1.06,0.03,-0.03,0,1.02,0.05,-0.04,0,2016-12-01,HATSouth
3154,Kepler-80,d,Transit,6,3.07222000,0.00006000,-0.00004000,0,0.037200,0.000500,-0.000500,0,,,,,88.350,1.120,-1.510,0,0.02124,0.00217,-0.00160,0,Mass,0.136,0.008,-0.006,0,7.04000,1.06000,-1.06000,0,1,1,0,1,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.00,,,0,14.804,,0,Kepler-band,,,,4540.00,100.00,-100.00,0,0.73,0.03,-0.03,0,0.68,0.02,-0.02,0,2016-08-04,Kepler
3522,TRAPPIST-1,f,Transit,7,9.20669000,0.00001500,-0.00001500,0,0.037100,0.001100,-0.001100,0,0.063000,,,1,89.680,0.034,-0.034,0,0.00214,0.00057,-0.00057,0,Mass,0.093,0.003,-0.003,0,3.30000,0.94000,-0.94000,0,1,0,1,0,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,12.10,0.40,-0.40,0,18.800,0.080,0,V (Johnson),,,,2559.00,50.00,-50.00,0,0.08,0.01,-0.01,0,0.12,0.00,0.00,0,2017-02-22,Multiple Observatories
3666,WASP-91,b,Transit,1,2.79858100,0.00000300,-0.00000300,0,0.037000,0.001000,-0.001000,0,0.000000,,,0,86.800,0.400,-0.400,0,1.34000,0.08000,-0.08000,0,Mass,1.030,0.040,-0.040,0,1.59000,0.13000,-0.13000,0,0,0,0,0,23h51m22.89s,357.845367,-70d09m10.2s,-70.152832,150.72,5.87,-5.87,0,12.000,,0,V (Johnson),11.521,,0,4920.00,80.00,-80.00,0,0.84,0.07,-0.07,0,0.86,0.03,-0.03,0,2017-08-17,SuperWASP-South
2277,Kepler-273,b,Transit,2,2.93653200,0.00000900,-0.00000900,0,0.037000,,,0,,,,,,,,,,,,,,0.134,0.077,-0.077,0,,,,,0,1,0,1,19h25m12.53s,291.302209,+47d41m51.9s,47.697758,,,,,14.968,,0,Kepler-band,,,,5626.00,200.00,-200.00,0,,,,,0.81,0.46,-0.46,0,2014-05-14,Kepler
2260,Kepler-267,b,Transit,3,3.35372800,0.00000700,-0.00000700,0,0.037000,,,0,,,,,,,,,,,,,,0.177,0.008,-0.008,0,,,,,0,1,0,1,19h59m19.29s,299.830387,+47d09m26.9s,47.157461,,,,,15.438,,0,Kepler-band,,,,4258.00,100.00,-100.00,0,0.56,,,0,0.56,0.02,-0.02,0,2014-05-14,Kepler
2164,Kepler-235,b,Transit,4,3.34022200,0.00000500,-0.00000500,0,0.037000,,,0,,,,,,,,,,,,,,0.199,0.009,-0.009,0,,,,,0,1,0,1,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,369.00,21.66,-22.32,0,15.954,,0,Kepler-band,,,,4255.00,100.00,-100.00,0,0.59,,,0,0.55,0.02,-0.02,0,2014-05-14,Kepler
2123,Kepler-221,b,Transit,4,2.79590600,0.00000400,-0.00000400,0,0.037000,,,0,,,,,,,,,,,,,,0.153,0.015,-0.015,0,,,,,0,1,0,1,19h46m37.14s,296.654765,+46d50m07.0s,46.835270,,,,,13.749,,0,Kepler-band,,,,5243.00,100.00,-100.00,0,0.72,,,0,0.82,0.07,-0.07,0,2014-05-14,Kepler
212,HAT-P-52,b,Transit,1,2.75359530,0.00000940,-0.00000940,0,0.036940,0.000380,-0.000380,0,0.047000,,,1,87.020,0.860,-0.860,0,0.81800,0.02900,-0.02900,0,Mass,1.009,0.072,-0.072,0,0.98000,0.21000,-0.21000,0,0,0,0,0,02h50m53.20s,42.721679,+29d01m20.6s,29.022396,385.00,21.00,-21.00,0,14.068,0.020,0,V (Johnson),,,,5131.00,50.00,-50.00,0,0.89,0.03,-0.03,0,0.89,0.05,-0.05,0,2015-11-19,HATNet
256,HATS-42,b,Transit,1,2.29210200,0.00000210,-0.00000210,0,0.036890,0.000650,-0.000650,0,0.229000,,,1,85.100,2.100,-2.100,0,1.88000,0.15000,-0.15000,0,Mass,1.400,0.250,-0.140,0,0.83000,0.28000,-0.28000,0,0,0,0,0,07h13m48.58s,108.452415,-33d26m14.4s,-33.437332,942.00,126.00,-80.00,0,13.617,0.010,0,V (Johnson),13.480,,0,6060.00,120.00,-120.00,0,1.27,0.07,-0.07,0,1.48,0.20,-0.12,0,2018-04-12,HATSouth
3684,XO-2 N,b,Transit,1,2.61585922,0.00000028,-0.00000028,0,0.036730,0.000640,-0.000640,0,0.006000,,,1,,,,,0.59700,0.02100,-0.02100,0,Mass,1.019,0.031,-0.031,0,0.70000,0.07200,-0.06400,0,0,0,0,0,07h48m06.47s,117.026968,+50d13m32.9s,50.225800,145.50,2.90,-3.00,0,11.138,0.026,0,V (Johnson),,,,5332.00,57.00,-57.00,0,0.97,0.05,-0.05,0,1.01,0.10,-0.07,0,2015-01-22,XO
3584,WASP-167,b,Transit,1,2.02195960,0.00000060,-0.00000060,0,0.036500,0.000600,-0.000600,0,,,,0,79.900,0.300,-0.300,0,8.00000,,,1,Mass,1.580,0.050,-0.050,0,,,,0,0,0,0,0,13h04m10.53s,196.043869,-35d32m58.3s,-35.549522,381.00,15.00,-13.00,0,,,,,10.545,,0,7000.00,250.00,-250.00,0,1.59,0.08,-0.08,0,1.79,0.05,-0.05,0,2017-07-27,Multiple Observatories
834,K2-151,b,Transit,1,3.83559200,0.00002300,-0.00002300,0,0.036500,0.001400,-0.001400,0,,,,0,,,,0,,,,0,,0.120,0.014,-0.012,0,,,,0,0,0,1,0,01h17m13.09s,19.304525,+09d30m05.0s,9.501381,62.70,8.80,-8.80,0,14.140,0.040,0,V (Johnson),,,,3585.00,70.00,-70.00,0,0.44,0.05,-0.05,0,0.43,0.04,-0.04,0,2018-02-01,K2
112,GJ 273,c,Radial Velocity,2,4.72340000,0.00040000,-0.00040000,0,0.036467,0.000002,-0.000002,0,0.170000,0.130000,-0.120000,0,,,,,0.00371,0.00050,-0.00050,0,Msini,,,,,,,,,0,0,0,0,07h27m24.50s,111.852081,+05d13m32.8s,5.225785,3.80,0.02,-0.02,0,9.872,,0,V (Johnson),,,,3382.00,49.00,-49.00,0,0.29,,,0,0.29,0.03,-0.03,0,2017-03-30,La Silla Observatory
1081,KOI-13,b,Transit,1,1.76358800,0.00000100,-0.00000100,0,0.036410,0.000870,-0.000870,0,0.000640,0.000120,-0.000160,0,86.770,0.048,-0.052,0,9.28000,0.16000,-0.16000,0,Mass,1.512,0.035,-0.035,0,3.60000,0.30000,-0.30000,0,1,1,0,1,19h07m53.09s,286.971199,+46d52m06.1s,46.868362,,,,,9.958,,0,Kepler-band,,,,7650.00,250.00,-250.00,0,1.72,0.10,-0.10,0,1.74,0.04,-0.04,0,2015-10-15,Kepler
3556,WASP-119,b,Transit,1,2.49979000,0.00001000,-0.00001000,0,0.036300,0.000700,-0.000700,0,0.058000,,,1,85.000,2.000,-2.000,0,1.23000,0.08000,-0.08000,0,Mass,1.400,0.200,-0.200,0,0.70000,0.30000,-0.30000,0,0,0,0,0,03h43m44.03s,55.933441,-65d11m37.9s,-65.193855,333.00,29.00,-29.00,0,12.200,0.400,0,V (Johnson),,,,5650.00,100.00,-100.00,0,1.02,0.06,-0.06,0,1.20,0.10,-0.10,0,2016-05-05,SuperWASP-South
262,HATS-6,b,Transit,1,3.32527250,0.00000210,-0.00000210,0,0.036230,0.000420,-0.000570,0,0.000000,,,0,88.210,0.084,-0.084,0,0.31900,0.07000,-0.07000,0,Mass,0.998,0.019,-0.019,0,0.39900,0.08900,-0.08900,0,0,0,0,0,05h52m35.23s,88.146797,-19d01m54.0s,-19.031656,148.40,3.30,-3.30,0,15.160,0.024,0,V (Johnson),,,,3724.00,18.00,-18.00,0,0.57,0.02,-0.03,0,0.57,0.01,-0.01,0,2015-05-14,HATSouth
253,HATS-4,b,Transit,1,2.51672900,0.00000200,-0.00000200,0,0.036200,0.000200,-0.000200,0,0.013000,0.016000,-0.016000,0,88.500,0.600,-0.600,0,1.32300,0.02800,-0.02800,0,Mass,1.020,0.037,-0.037,0,1.55000,0.16000,-0.16000,0,0,0,0,0,06h16m26.90s,94.112075,-22d32m48.8s,-22.546885,420.00,12.00,-12.00,0,13.459,0.017,0,V (Johnson),,,,5403.00,50.00,-50.00,0,1.00,0.02,-0.02,0,0.93,0.02,-0.02,0,2014-07-02,HATSouth
178,HAT-P-20,b,Transit,1,2.87531700,0.00000400,-0.00000400,0,0.036100,0.000500,-0.000500,0,0.015000,0.005000,-0.005000,0,86.800,0.200,-0.200,0,7.24600,0.18700,-0.18700,0,Mass,0.867,0.033,-0.033,0,13.78000,1.50000,-1.50000,0,0,0,0,0,07h27m39.95s,111.916469,+24d20m11.9s,24.336630,70.00,3.00,-3.00,0,11.339,,0,V (Johnson),,,,4595.00,80.00,-80.00,0,0.76,0.03,-0.03,0,0.69,0.02,-0.02,0,2014-05-14,HATNet
2585,Kepler-388,b,Transit,2,3.17331500,0.00001800,-0.00001800,0,0.036000,,,0,,,,,,,,,,,,,,0.072,0.009,-0.009,0,,,,,0,1,0,1,18h59m18.73s,284.828038,+44d36m31.4s,44.608730,,,,,14.993,,0,Kepler-band,,,,4498.00,200.00,-200.00,0,0.59,,,0,0.59,0.07,-0.07,0,2014-05-14,Kepler
2359,Kepler-301,b,Transit,3,2.50855300,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.120,0.064,-0.064,0,,,,,0,1,0,1,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,,,,,14.271,,0,Kepler-band,,,,5815.00,200.00,-200.00,0,0.91,,,0,0.90,0.48,-0.48,0,2014-05-14,Kepler
2308,Kepler-285,b,Transit,2,2.63386700,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.120,0.052,-0.052,0,,,,,0,1,0,1,19h25m33.82s,291.390905,+48d03m56.2s,48.065609,,,,,15.173,,0,Kepler-band,,,,5411.00,200.00,-200.00,0,0.85,,,0,0.81,0.35,-0.35,0,2014-05-14,Kepler
2099,Kepler-213,b,Transit,2,2.46236000,0.00000600,-0.00000600,0,0.036000,,,0,,,,,,,,,,,,,,0.145,0.028,-0.028,0,,,,,0,1,0,1,19h23m17.80s,290.824182,+44d38m49.9s,44.647186,,,,,13.648,,0,Kepler-band,,,,5696.00,100.00,-100.00,0,0.94,,,0,1.20,0.22,-0.22,0,2014-05-14,Kepler
2003,Kepler-179,b,Transit,2,2.73592600,0.00000800,-0.00000800,0,0.036000,,,0,,,,,,,,,,,,,,0.146,0.061,-0.061,0,,,,,0,1,0,1,19h54m39.30s,298.663735,+47d45m43.4s,47.762043,,,,,14.613,,0,Kepler-band,,,,5302.00,200.00,-200.00,0,,,,,0.76,0.31,-0.31,0,2014-05-14,Kepler
1308,Kepler-115,b,Transit,2,2.40367900,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.097,0.019,-0.019,0,,,,,0,1,0,1,19h50m50.84s,297.711849,+45d15m42.9s,45.261925,,,,,13.431,,0,Kepler-band,,,,5979.00,132.00,-132.00,0,1.00,,,0,1.21,0.23,-0.23,0,2014-05-14,Kepler
2658,Kepler-423,b,Transit,1,2.68432850,0.00000007,-0.00000007,0,0.035850,0.000520,-0.001140,0,0.019000,0.028000,-0.014000,0,87.828,0.126,-0.126,0,0.59500,0.08100,-0.08100,0,Mass,1.192,0.052,-0.052,0,0.45900,0.08300,-0.08300,0,0,1,0,1,19h31m25.38s,292.855742,+46d23m28.2s,46.391178,725.00,75.00,-75.00,0,14.290,,0,Kepler-band,,,,5560.00,80.00,-80.00,0,0.85,0.04,-0.04,0,0.95,0.04,-0.04,0,2015-01-22,Kepler
2968,Kepler-65,b,Transit,3,2.15491000,0.00000500,-0.00000500,0,0.035000,0.002000,-0.001000,0,,,,,,,,,,,,,,0.127,0.003,-0.003,0,,,,,0,1,0,1,19h14m45.29s,288.688700,+41d09m04.2s,41.151173,,,,,11.018,,0,Kepler-band,,,,6211.00,66.00,-66.00,0,1.25,0.06,-0.06,0,1.41,0.03,-0.03,0,2014-05-14,Kepler
2395,Kepler-314,b,Transit,2,2.46106900,0.00001300,-0.00001300,0,0.035000,,,0,,,,,,,,,,,,,,0.074,0.011,-0.011,0,,,,,0,1,0,1,19h38m41.79s,294.674114,+42d04m32.1s,42.075588,,,,,12.557,,0,Kepler-band,,,,5378.00,100.00,-100.00,0,1.02,,,0,0.95,0.14,-0.14,0,2014-05-14,Kepler
2328,Kepler-292,b,Transit,5,2.58082700,0.00002000,-0.00002000,0,0.035000,,,0,,,,,,,,,,,,,,0.118,0.012,-0.012,0,,,,,0,1,0,1,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,,,,,15.956,,0,Kepler-band,,,,5299.00,100.00,-100.00,0,0.88,,,0,0.83,0.07,-0.07,0,2014-05-14,Kepler
2205,Kepler-249,b,Transit,3,3.30653900,0.00001000,-0.00001000,0,0.035000,,,0,,,,,,,,,,,,,,0.097,0.004,-0.004,0,,,,,0,1,0,1,19h47m56.42s,296.985068,+43d39m30.7s,43.658524,,,,,15.234,,0,Kepler-band,,,,3568.00,150.00,-150.00,0,,,,,0.48,0.02,-0.02,0,2014-05-14,Kepler
1357,Kepler-119,b,Transit,2,2.42208200,0.00000100,-0.00000100,0,0.035000,,,0,,,,,,,,,,,,,,0.321,0.122,-0.122,0,,,,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,,,,,14.236,,0,Kepler-band,,,,5595.00,200.00,-200.00,0,,,,,0.84,0.32,-0.32,0,2014-05-14,Kepler
1042,K2-90,c,Transit,2,2.90070600,0.00033100,-0.00031900,0,0.035000,0.001000,-0.001000,0,0.190000,0.211462,-0.153189,0,86.940,1.460,-0.670,0,,,,0,,0.116,0.012,-0.010,0,,,,0,0,0,1,0,03h56m36.58s,59.152405,+22d28m21.5s,22.472631,,,,,13.855,0.040,0,V (Johnson),,,,4421.98,93.48,-91.15,0,0.70,0.07,-0.07,0,0.63,0.03,-0.03,0,2017-10-26,K2
997,K2-58,c,Transit,3,2.53726000,0.00017000,-0.00017000,0,0.035000,0.001100,-0.001100,0,,,,,,,,,,,,,,0.145,0.021,-0.021,0,,,,,0,0,1,0,22h15m17.23s,333.821808,-14d02m59.3s,-14.049808,,,,,12.378,0.030,0,V (Johnson),,,,5413.00,255.00,-255.00,0,0.89,0.08,-0.08,0,0.86,0.10,-0.10,0,2016-07-18,K2
994,K2-55,b,Transit,1,2.84925800,0.00003300,-0.00003300,0,0.034860,0.000780,-0.000780,0,,,,,,,,,,,,,,0.341,0.029,-0.029,0,,,,,0,0,1,0,22h15m00.46s,333.751923,-17d15m02.5s,-17.250708,,,,,13.546,0.020,0,V (Johnson),,,,4456.00,148.00,-148.00,0,0.70,0.05,-0.05,0,0.63,0.05,-0.05,0,2016-07-18,K2
3667,WASP-92,b,Transit,1,2.17467420,0.00000160,-0.00000160,0,0.034800,0.000360,-0.000360,0,0.000000,,,0,83.750,0.690,-0.690,0,0.80500,0.06800,-0.06800,0,Mass,1.461,0.077,-0.077,0,0.34600,0.05900,-0.05900,0,0,0,0,0,16h26m46.11s,246.692108,+51d02m28.0s,51.041115,530.00,90.00,-90.00,0,13.180,,0,V (Johnson),,,,6280.00,120.00,-120.00,0,1.19,0.04,-0.04,0,1.34,0.06,-0.06,0,2016-09-08,SuperWASP
3613,WASP-44,b,Transit,1,2.42380390,0.00000870,-0.00000870,0,0.034730,0.000410,-0.000410,0,0.000000,,,0,86.020,1.110,-0.860,0,0.88900,0.06200,-0.06200,0,Mass,1.140,0.110,-0.110,0,0.81100,0.30600,-0.20000,0,0,0,0,0,00h15m36.76s,3.903165,-11d56m17.2s,-11.938115,,,,,12.900,,0,V (Johnson),,,,5410.00,150.00,,0,0.95,0.03,,0,0.93,0.07,,0,2014-05-14,SuperWASP
3577,WASP-142,b,Transit,1,2.05286800,0.00000200,-0.00000200,0,0.034700,0.000700,-0.000700,0,0.000000,,,0,80.200,0.600,-0.600,0,0.84000,0.09000,-0.09000,0,Mass,1.530,0.080,-0.080,0,0.31000,0.07000,-0.07000,0,0,0,0,0,09h22m01.53s,140.506393,-23d56m46.2s,-23.946169,840.00,310.00,-310.00,0,12.300,,0,V (Johnson),,,,6010.00,140.00,-140.00,0,1.33,0.08,-0.08,0,1.64,0.08,-0.08,0,2016-12-01,SuperWASP-South
1067,KELT-9,b,Transit,1,1.48112350,0.00000110,-0.00000110,0,0.034620,0.001100,-0.000930,0,0.000000,,,0,86.790,0.250,-0.250,0,2.88000,0.84000,-0.84000,0,Mass,1.891,0.061,-0.053,0,0.53000,0.15000,-0.15000,0,0,0,0,0,20h31m26.35s,307.859802,+39d56m19.8s,39.938828,188.70,18.20,-18.20,0,7.550,0.010,0,V (Johnson),7.614,,0,10170.00,450.00,-450.00,0,2.52,0.25,-0.20,0,2.36,0.07,-0.06,0,2017-06-05,KELT-North
3569,WASP-133,b,Transit,1,2.17642300,0.00000100,-0.00000100,0,0.034500,0.000700,-0.000700,0,0.170000,,,1,87.000,1.000,-1.000,0,1.16000,0.09000,-0.09000,0,Mass,1.210,0.050,-0.050,0,0.88000,0.09000,-0.09000,0,0,0,0,0,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555,547.00,21.00,-21.00,0,12.900,0.400,0,V (Johnson),,,,5700.00,100.00,-100.00,0,1.16,0.08,-0.08,0,1.44,0.05,-0.05,0,2016-05-05,SuperWASP-South
1038,K2-88,b,Transit,1,4.61220000,0.00018000,-0.00018000,0,0.034500,0.003000,-0.003000,0,,,,,,,,,,,,,,0.110,0.022,-0.022,0,,,,,0,0,1,0,03h39m00.38s,54.751598,+19d07m12.6s,19.120178,,,,,15.476,0.053,0,V (Johnson),,,,3537.00,93.00,-93.00,0,0.26,0.07,-0.07,0,0.26,0.05,-0.05,0,2016-07-18,K2
